,AO,district,address,wave,marker-color,iconContent,longitude,latitude,description
188,ВАО,Богородское,"Москва, Открытое шоссе, д.6 к.4",1,#0ACF00,1,37.733195,55.810658,"Открытое шоссе, д.6 к.4"
189,ВАО,Богородское,"Москва, Открытое шоссе, д.6 к.5",1,#0ACF00,1,37.733832,55.810299,"Открытое шоссе, д.6 к.5"
190,ВАО,Богородское,"Москва, Открытое шоссе, д.6 к.7",1,#0ACF00,1,37.734335,55.809262,"Открытое шоссе, д.6 к.7"
191,ВАО,Богородское,"Москва, Рокоссовского Маршала бульв., д.10",1,#0ACF00,1,37.726143,55.812008,"Рокоссовского Маршала бульв., д.10"
192,ВАО,Восточное Измайлово,"Москва, Измайловский бульв., д.71/25 к.1",1,#0ACF00,1,37.818579,55.797908,"Измайловский бульв., д.71/25 к.1"
193,ВАО,Восточное Измайлово,"Москва, Измайловский бульв., д.71/25 к.2",1,#0ACF00,1,37.817825,55.797898,"Измайловский бульв., д.71/25 к.2"
194,ВАО,Восточное Измайлово,"Москва, Измайловский бульв., д.71/25 к.3",1,#0ACF00,1,37.817061,55.797888,"Измайловский бульв., д.71/25 к.3"
195,ВАО,Восточное Измайлово,"Москва, Парковая 16-я ул., д.16 к.2",1,#0ACF00,1,37.832952,55.801202,"Парковая 16-я ул., д.16 к.2"
196,ВАО,Восточное Измайлово,"Москва, Парковая 16-я ул., д.29 к.1",1,#0ACF00,1,37.828802,55.802158,"Парковая 16-я ул., д.29 к.1"
197,ВАО,Восточное Измайлово,"Москва, Парковая 16-я ул., д.29 к.2",1,#0ACF00,1,37.828066,55.802255,"Парковая 16-я ул., д.29 к.2"
198,ВАО,Восточное Измайлово,"Москва, Сиреневый бульв., д.70 к.1",1,#0ACF00,1,37.83412,55.80183,"Сиреневый бульв., д.70 к.1"
199,ВАО,Гольяново,"Москва, Амурская ул., д.26",1,#0ACF00,1,37.775703,55.811209,"Амурская ул., д.26"
200,ВАО,Гольяново,"Москва, Амурская ул., д.28",1,#0ACF00,1,37.776511,55.811412,"Амурская ул., д.28"
201,ВАО,Гольяново,"Москва, Амурская ул., д.30",1,#0ACF00,1,37.777338,55.811634,"Амурская ул., д.30"
202,ВАО,Гольяново,"Москва, Амурская ул., д.32",1,#0ACF00,1,37.778119,55.811852,"Амурская ул., д.32"
203,ВАО,Гольяново,"Москва, Амурская ул., д.34",1,#0ACF00,1,37.778919,55.812064,"Амурская ул., д.34"
204,ВАО,Гольяново,"Москва, Амурская ул., д.40",1,#0ACF00,1,37.78182,55.812595,"Амурская ул., д.40"
205,ВАО,Гольяново,"Москва, Амурская ул., д.42",1,#0ACF00,1,37.782548,55.81261,"Амурская ул., д.42"
206,ВАО,Гольяново,"Москва, Амурская ул., д.46",1,#0ACF00,1,37.78368,55.812636,"Амурская ул., д.46"
207,ВАО,Гольяново,"Москва, Амурская ул., д.48",1,#0ACF00,1,37.784407,55.812646,"Амурская ул., д.48"
208,ВАО,Гольяново,"Москва, Амурская ул., д.52",1,#0ACF00,1,37.785539,55.812656,"Амурская ул., д.52"
209,ВАО,Гольяново,"Москва, Амурская ул., д.64",1,#0ACF00,1,37.792286,55.812787,"Амурская ул., д.64"
210,ВАО,Гольяново,"Москва, Амурская ул., д.66",1,#0ACF00,1,37.792986,55.812793,"Амурская ул., д.66"
211,ВАО,Гольяново,"Москва, Амурская ул., д.68",1,#0ACF00,1,37.793669,55.812828,"Амурская ул., д.68"
212,ВАО,Гольяново,"Москва, Амурская ул., д.70",1,#0ACF00,1,37.794415,55.812813,"Амурская ул., д.70"
213,ВАО,Гольяново,"Москва, Амурская ул., д.74",1,#0ACF00,1,37.795178,55.812843,"Амурская ул., д.74"
214,ВАО,Гольяново,"Москва, Байкальская ул., д.14 к.1",1,#0ACF00,1,37.790759,55.816025,"Байкальская ул., д.14 к.1"
215,ВАО,Гольяново,"Москва, Байкальская ул., д.16 к.1",1,#0ACF00,1,37.792358,55.816379,"Байкальская ул., д.16 к.1"
216,ВАО,Гольяново,"Москва, Байкальская ул., д.16 к.2",1,#0ACF00,1,37.792888,55.816101,"Байкальская ул., д.16 к.2"
217,ВАО,Гольяново,"Москва, Байкальская ул., д.16 к.3",1,#0ACF00,1,37.792915,55.815408,"Байкальская ул., д.16 к.3"
218,ВАО,Гольяново,"Москва, Байкальская ул., д.16 к.4",1,#0ACF00,1,37.791962,55.815868,"Байкальская ул., д.16 к.4"
219,ВАО,Гольяново,"Москва, Бирюсинка ул., д.11/38",1,#0ACF00,1,37.781183,55.812514,"Бирюсинка ул., д.11/38"
220,ВАО,Гольяново,"Москва, Бирюсинка ул., д.13 к.1",1,#0ACF00,1,37.781371,55.811902,"Бирюсинка ул., д.13 к.1"
221,ВАО,Гольяново,"Москва, Бирюсинка ул., д.13 к.2",1,#0ACF00,1,37.782081,55.811917,"Бирюсинка ул., д.13 к.2"
222,ВАО,Гольяново,"Москва, Бирюсинка ул., д.15 к.1",1,#0ACF00,1,37.781739,55.811219,"Бирюсинка ул., д.15 к.1"
223,ВАО,Гольяново,"Москва, Бирюсинка ул., д.15 к.2",1,#0ACF00,1,37.78244,55.811235,"Бирюсинка ул., д.15 к.2"
224,ВАО,Гольяново,"Москва, Щелковское шоссе, д.31",1,#0ACF00,1,37.782314,55.810547,"Щелковское шоссе, д.31"
225,ВАО,Гольяново,"Москва, Щелковское шоссе, д.35 к.1",1,#0ACF00,1,37.783913,55.810627,"Щелковское шоссе, д.35 к.1"
226,ВАО,Гольяново,"Москва, Щелковское шоссе, д.35 к.2",1,#0ACF00,1,37.783761,55.81127,"Щелковское шоссе, д.35 к.2"
227,ВАО,Гольяново,"Москва, Щелковское шоссе, д.37",1,#0ACF00,1,37.784623,55.810643,"Щелковское шоссе, д.37"
228,ВАО,Гольяново,"Москва, Щелковское шоссе, д.39",1,#0ACF00,1,37.784794,55.811199,"Щелковское шоссе, д.39"
229,ВАО,Гольяново,"Москва, Щелковское шоссе, д.41",1,#0ACF00,1,37.785369,55.810648,"Щелковское шоссе, д.41"
230,ВАО,Гольяново,"Москва, Щелковское шоссе, д.43 к.1",1,#0ACF00,1,37.786195,55.810698,"Щелковское шоссе, д.43 к.1"
231,ВАО,Гольяново,"Москва, Щелковское шоссе, д.43 к.2",1,#0ACF00,1,37.786231,55.811346,"Щелковское шоссе, д.43 к.2"
232,ВАО,Гольяново,"Москва, Щелковское шоссе, д.47 к.1",1,#0ACF00,1,37.787866,55.810744,"Щелковское шоссе, д.47 к.1"
233,ВАО,Гольяново,"Москва, Щелковское шоссе, д.47 к.2",1,#0ACF00,1,37.787713,55.811386,"Щелковское шоссе, д.47 к.2"
234,ВАО,Гольяново,"Москва, Щелковское шоссе, д.49",1,#0ACF00,1,37.788585,55.810759,"Щелковское шоссе, д.49"
235,ВАО,Гольяново,"Москва, Щелковское шоссе, д.51",1,#0ACF00,1,37.788935,55.811533,"Щелковское шоссе, д.51"
236,ВАО,Гольяново,"Москва, Щелковское шоссе, д.53",1,#0ACF00,1,37.78942,55.810779,"Щелковское шоссе, д.53"
237,ВАО,Гольяново,"Москва, Щелковское шоссе, д.55",1,#0ACF00,1,37.790139,55.810799,"Щелковское шоссе, д.55"
238,ВАО,Гольяново,"Москва, Щелковское шоссе, д.57 к.2",1,#0ACF00,1,37.790552,55.811467,"Щелковское шоссе, д.57 к.2"
239,ВАО,Гольяново,"Москва, Щелковское шоссе, д.57 к.3",1,#0ACF00,1,37.791495,55.811553,"Щелковское шоссе, д.57 к.3"
240,ВАО,Гольяново,"Москва, Щелковское шоссе, д.63",1,#0ACF00,1,37.792834,55.811523,"Щелковское шоссе, д.63"
241,ВАО,Ивановское,"Москва, Зеленый просп., д.101",1,#0ACF00,1,37.828173,55.750667,"Зеленый просп., д.101"
242,ВАО,Ивановское,"Москва, Зеленый просп., д.103",1,#0ACF00,1,37.828928,55.750565,"Зеленый просп., д.103"
243,ВАО,Ивановское,"Москва, Зеленый просп., д.89 к.1",1,#0ACF00,1,37.824508,55.751183,"Зеленый просп., д.89 к.1"
244,ВАО,Ивановское,"Москва, Зеленый просп., д.89 к.2",1,#0ACF00,1,37.825101,55.751685,"Зеленый просп., д.89 к.2"
245,ВАО,Ивановское,"Москва, Зеленый просп., д.93",1,#0ACF00,1,37.825649,55.751016,"Зеленый просп., д.93"
246,ВАО,Ивановское,"Москва, Зеленый просп., д.95",1,#0ACF00,1,37.826332,55.75093,"Зеленый просп., д.95"
247,ВАО,Ивановское,"Москва, Зеленый просп., д.97",1,#0ACF00,1,37.827015,55.750834,"Зеленый просп., д.97"
248,ВАО,Ивановское,"Москва, Федеративный просп., д.48 к.2",1,#0ACF00,1,37.82538,55.752308,"Федеративный просп., д.48 к.2"
249,ВАО,Измайлово,"Москва, Никитинская ул., д.15 к.1",1,#0ACF00,1,37.774301,55.799446,"Никитинская ул., д.15 к.1"
250,ВАО,Измайлово,"Москва, Никитинская ул., д.19 к.1",1,#0ACF00,1,37.774382,55.800554,"Никитинская ул., д.19 к.1"
251,ВАО,Измайлово,"Москва, Никитинская ул., д.19 к.2",1,#0ACF00,1,37.773592,55.800539,"Никитинская ул., д.19 к.2"
252,ВАО,Измайлово,"Москва, Никитинская ул., д.19 к.3",1,#0ACF00,1,37.772747,55.800524,"Никитинская ул., д.19 к.3"
253,ВАО,Измайлово,"Москва, Никитинская ул., д.21 к.1",1,#0ACF00,1,37.774292,55.80145,"Никитинская ул., д.21 к.1"
254,ВАО,Измайлово,"Москва, Никитинская ул., д.21 к.3",1,#0ACF00,1,37.772729,55.80146,"Никитинская ул., д.21 к.3"
255,ВАО,Измайлово,"Москва, Никитинская ул., д.5",1,#0ACF00,1,37.774535,55.796456,"Никитинская ул., д.5"
256,ВАО,Измайлово,"Москва, Никитинская ул., д.8 к.1",1,#0ACF00,1,37.775478,55.798485,"Никитинская ул., д.8 к.1"
257,ВАО,Измайлово,"Москва, Никитинская ул., д.8 к.2",1,#0ACF00,1,37.776233,55.798505,"Никитинская ул., д.8 к.2"
258,ВАО,Измайлово,"Москва, Парковая 3-я ул., д.39 к.3",1,#0ACF00,1,37.7805,55.798637,"Парковая 3-я ул., д.39 к.3"
259,ВАО,Измайлово,"Москва, Парковая 5-я ул., д.39 к.3",1,#0ACF00,1,37.785989,55.800787,"Парковая 5-я ул., д.39 к.3"
260,ВАО,Измайлово,"Москва, Парковая 7-я ул., д.19",1,#0ACF00,1,37.793382,55.799644,"Парковая 7-я ул., д.19"
261,ВАО,Измайлово,"Москва, Парковая 7-я ул., д.21",1,#0ACF00,1,37.793346,55.800357,"Парковая 7-я ул., д.21"
262,ВАО,Измайлово,"Москва, Парковая 7-я ул., д.21А",1,#0ACF00,1,37.792393,55.800393,"Парковая 7-я ул., д.21А"
263,ВАО,Измайлово,"Москва, Прядильная 1-я ул., д.3",1,#0ACF00,1,37.777122,55.794426,"Прядильная 1-я ул., д.3"
264,ВАО,Измайлово,"Москва, Прядильная 2-я ул., д.3 к.2",1,#0ACF00,1,37.77696,55.796132,"Прядильная 2-я ул., д.3 к.2"
265,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.10",1,#0ACF00,1,37.773762,55.797893,"Прядильная 3-я ул., д.10"
266,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.11",1,#0ACF00,1,37.776125,55.798014,"Прядильная 3-я ул., д.11"
267,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.13 к.1",1,#0ACF00,1,37.77732,55.797873,"Прядильная 3-я ул., д.13 к.1"
268,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.13 к.2",1,#0ACF00,1,37.77696,55.79852,"Прядильная 3-я ул., д.13 к.2"
269,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.13 к.3",1,#0ACF00,1,37.777688,55.79848,"Прядильная 3-я ул., д.13 к.3"
270,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.14 к.1",1,#0ACF00,1,37.776125,55.797564,"Прядильная 3-я ул., д.14 к.1"
271,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.14 к.2",1,#0ACF00,1,37.776916,55.797038,"Прядильная 3-я ул., д.14 к.2"
272,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.14 к.3",1,#0ACF00,1,37.777284,55.796582,"Прядильная 3-я ул., д.14 к.3"
273,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.4 к.2",1,#0ACF00,1,37.77113,55.797756,"Прядильная 3-я ул., д.4 к.2"
274,ВАО,Измайлово,"Москва, Прядильная 3-я ул., д.4 к.3",1,#0ACF00,1,37.771166,55.797139,"Прядильная 3-я ул., д.4 к.3"
